name,body,htmlBody,iconUrl,color
GM,やったという証拠も、やっていないという証拠も、ここにはありません。,やったという証拠も、やっていないという証拠も、ここにはありません。,,"rgb(136, 136, 136)"
GM,ただ八雲と超絶護国地獄車が消えてしまった事実がある。,ただ八雲と超絶護国地獄車が消えてしまった事実がある。,,"rgb(136, 136, 136)"
テルル,「くそ……おいお前ら！　今すぐ犯人の痕跡を探せ！」,「くそ……おいお前ら！　今すぐ犯人の痕跡を探せ！」,images/00020.webp,"rgb(174, 255, 232)"
テルル,「セキュリティログの確認！　指紋の有無！　東雲のPCが残っているならそれも洗え！」,「セキュリティログの確認！　指紋の有無！　東雲のPCが残っているならそれも洗え！」,images/00020.webp,"rgb(174, 255, 232)"
GM,しかしそうして痕跡を探した甲斐もなく、手がかりは得られず……,しかしそうして痕跡を探した甲斐もなく、手がかりは得られず……,,"rgb(136, 136, 136)"
GM,超絶護国地獄車紛失の咎で、研究員たちにはその後強めの怒られが発生しました。,超絶護国地獄車紛失の咎で、研究員たちにはその後強めの怒られが発生しました。,,"rgb(136, 136, 136)"
テルル,一緒に怒られました。,一緒に怒られました。,images/00020.webp,"rgb(174, 255, 232)"
GM,怒られつつも、引き続き捜索を続けてしばらく日数が経ち……,怒られつつも、引き続き捜索を続けてしばらく日数が経ち……,,"rgb(136, 136, 136)"
GM,テルルさんにお呼び出しがかかります。呼び出したのは斜歯忍軍の頭領、黒潮一人です。,テルルさんにお呼び出しがかかります。呼び出したのは斜歯忍軍の頭領、黒潮一人です。,,"rgb(136, 136, 136)"
テルル,未だ捜索の成果が上がらないことに不機嫌になりながら召集に応じる。,未だ捜索の成果が上がらないことに不機嫌になりながら召集に応じる。,images/00006.webp,"rgb(174, 255, 232)"
黒潮一人,「状況は芳しくないようだな」,「状況は芳しくないようだな」,,"rgb(136, 136, 136)"
テルル,「ええ、まあ……」,「ええ、まあ……」,images/00006.webp,"rgb(174, 255, 232)"
テルル,一応大ボスなので敬語を使っています。,一応大ボスなので敬語を使っています。,images/00006.webp,"rgb(174, 255, 232)"
黒潮一人,「捜索はまだ続けてもらうが、君には一旦外れてもらう」,「捜索はまだ続けてもらうが、君には一旦外れてもらう」,,"rgb(136, 136, 136)"
黒潮一人,「別の忍務を頼みたい」,「別の忍務を頼みたい」,,"rgb(136, 136, 136)"
黒潮一人,積尸気冥界車の護衛依頼のことを伝えます。,積尸気冥界車の護衛依頼のことを伝えます。,,"rgb(136, 136, 136)"
テルル,「積尸気冥界車……？」,「積尸気冥界車……？」,images/00018.webp,"rgb(174, 255, 232)"
テルル,「おい！　オレ様たちのパクリじゃねえかそれ！！」,「おい！　オレ様たちのパクリじゃねえかそれ！！」,images/00019.webp,"rgb(174, 255, 232)"
黒潮一人,伝える黒潮の側も、苦虫を噛み潰したような顔をしている。,伝える黒潮の側も、苦虫を噛み潰したような顔をしている。,,"rgb(136, 136, 136)"
黒潮一人,「比良坂の奴ら……いい性格をしている」,「比良坂の奴ら……いい性格をしている」,,"rgb(136, 136, 136)"
テルル,「しかも護衛しろだァ……？　舐めてんのかウチを」,「しかも護衛しろだァ……？　舐めてんのかウチを」,images/00020.webp,"rgb(174, 255, 232)"
黒潮一人,「全くだ」,「全くだ」,,"rgb(136, 136, 136)"
黒潮一人,「しかし、これは好機でもある」,「しかし、これは好機でもある」,,"rgb(136, 136, 136)"
黒潮一人,「行って、比良坂の技術を偵察してこい」,「行って、比良坂の技術を偵察してこい」,,"rgb(136, 136, 136)"
テルル,「……分かりました」,「……分かりました」,images/00021.webp,"rgb(174, 255, 232)"
テルル,「斜歯を舐めたことを後悔させてきてやりますよ」,「斜歯を舐めたことを後悔させてきてやりますよ」,images/00008.webp,"rgb(174, 255, 232)"
黒潮一人,「ああ」,「ああ」,,"rgb(136, 136, 136)"
黒潮一人,「任せたぞ」,「任せたぞ」,,"rgb(136, 136, 136)"
GM,＊,＊,,"rgb(136, 136, 136)"
GM,では、集合シーン。,では、集合シーン。,,"rgb(136, 136, 136)"
GM,いよいよ、積尸気冥界車の試運転の日。,いよいよ、積尸気冥界車の試運転の日。,,"rgb(136, 136, 136)"
GM,現世と特定の出島を安全に繋ぐ夢の汽車！！,現世と特定の出島を安全に繋ぐ夢の汽車！！,,"rgb(136, 136, 136)"
GM,忍の世界に革命をもたらす新技術！！,忍の世界に革命をもたらす新技術！！,,"rgb(136, 136, 136)"
GM,わーーー！！パチパチパチ！！,わーーー！！パチパチパチ！！,,"rgb(136, 136, 136)"
GM,（一部の）忍たちが胸を熱くしています。,（一部の）忍たちが胸を熱くしています。,,"rgb(136, 136, 136)"
GM,主に比良坂の研究員たちですね。,主に比良坂の研究員たちですね。,,"rgb(136, 136, 136)"
GM,そうして発車した積尸気冥界車に、あなたたちは乗り合わせています。 [編集済],"そうして発車した積尸気冥界車に、あなたたちは乗り合わせています。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",,"rgb(136, 136, 136)"
癸 海鳴,出島に向かって、あっちの技術を持って帰れば比良坂、ひいては国の利益に繋がる。,出島に向かって、あっちの技術を持って帰れば比良坂、ひいては国の利益に繋がる。,images/00001.webp,"rgb(156, 39, 176)"
癸 海鳴,出島へ行き来できるだけでも相当なアドバンテージにはなるでしょう。,出島へ行き来できるだけでも相当なアドバンテージにはなるでしょう。,images/00001.webp,"rgb(156, 39, 176)"
テルル,それが比良坂の手柄になるの、気に食わねえ～……。,それが比良坂の手柄になるの、気に食わねえ～……。,images/00021.webp,"rgb(174, 255, 232)"
GM,比良坂の下忍たちが慌ただしく行き交っています。,比良坂の下忍たちが慌ただしく行き交っています。,,"rgb(136, 136, 136)"
GM,なんかデータを取ったりしているらしい。,なんかデータを取ったりしているらしい。,,"rgb(136, 136, 136)"
白鬼,八雲の願いを叶えるのでしたら…すぐでも爆破などして止めるべきなのでしょうけども…。さすがに無謀ですものね。 [編集済],"八雲の願いを叶えるのでしたら…すぐでも爆破などして止めるべきなのでしょうけども…。さすがに無謀ですものね。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00014.webp,"rgb(233, 30, 99)"
テルル,あいつら引き抜いて斜歯に持ってこれねえかな～……。,あいつら引き抜いて斜歯に持ってこれねえかな～……。,images/00022.webp,"rgb(174, 255, 232)"
癸 海鳴,あくまでも護衛ですからね。私は有事に備えて邪魔にならないよう待機していましょう。,あくまでも護衛ですからね。私は有事に備えて邪魔にならないよう待機していましょう。,images/00001.webp,"rgb(156, 39, 176)"
GM,わーわー,わーわー,,"rgb(136, 136, 136)"
GM,ざわざわばたばた……,ざわざわばたばた……,,"rgb(136, 136, 136)"
GM,それぞれの思惑を乗せ、積尸気冥界車は進む。,それぞれの思惑を乗せ、積尸気冥界車は進む。,,"rgb(136, 136, 136)"
GM,進んでいく。,進んでいく。,,"rgb(136, 136, 136)"
GM,ぐんぐん速度が上がっていく。,ぐんぐん速度が上がっていく。,,"rgb(136, 136, 136)"
GM,どんどん……どんどんと……,どんどん……どんどんと……,,"rgb(136, 136, 136)"
癸 海鳴,うむ。滑り出しは順調そうですね。,うむ。滑り出しは順調そうですね。,images/00001.webp,"rgb(156, 39, 176)"
白鬼,思ったより速度が出るんですねぇ。,思ったより速度が出るんですねぇ。,images/00014.webp,"rgb(233, 30, 99)"
GM,スピードは増し続けていきます。,スピードは増し続けていきます。,,"rgb(136, 136, 136)"
GM,ギャリリリリ！！！と車輪とレールの擦れる音。,ギャリリリリ！！！と車輪とレールの擦れる音。,,"rgb(136, 136, 136)"
白鬼,「………」,「………」,images/00014.webp,"rgb(233, 30, 99)"
テルル,やっぱこれうちの超絶護国地獄車と似てない？　パクリじゃない～？,やっぱこれうちの超絶護国地獄車と似てない？　パクリじゃない～？,images/00022.webp,"rgb(174, 255, 232)"
癸 海鳴,…………なんかすごい音しませんでした？,…………なんかすごい音しませんでした？,images/00001.webp,"rgb(156, 39, 176)"
GM,やたらと曲がりくねった線路に、列車が大きく揺れる。,やたらと曲がりくねった線路に、列車が大きく揺れる。,,"rgb(136, 136, 136)"
テルル,なんかアトラクションみたいになってきたな。,なんかアトラクションみたいになってきたな。,images/00022.webp,"rgb(174, 255, 232)"
GM,比良坂の下忍達に、ン？ン？という雰囲気が漂ってきています。,比良坂の下忍達に、ン？ン？という雰囲気が漂ってきています。,,"rgb(136, 136, 136)"
テルル,おや。,おや。,images/00022.webp,"rgb(174, 255, 232)"
テルル,なんか想定外が起こってるっぽいな。,なんか想定外が起こってるっぽいな。,images/00022.webp,"rgb(174, 255, 232)"
白鬼,なにやら微妙な空気を感じますね。,なにやら微妙な空気を感じますね。,images/00014.webp,"rgb(233, 30, 99)"
癸 海鳴,慌てて荷物――アタッシュケースのような楽器入れを手で押さえる。,慌てて荷物――アタッシュケースのような楽器入れを手で押さえる。,images/00001.webp,"rgb(156, 39, 176)"
GM,何かを確認しながら、首を捻ったりしている。,何かを確認しながら、首を捻ったりしている。,,"rgb(136, 136, 136)"
テルル,比良坂のお堅い頭じゃ対応できないこともあるだろうからちょっと見てやるか。,比良坂のお堅い頭じゃ対応できないこともあるだろうからちょっと見てやるか。,images/00022.webp,"rgb(174, 255, 232)"
GM,「え……」「……ヤバ……」「おかしい……」,「え……」「……ヤバ……」「おかしい……」,,"rgb(136, 136, 136)"
GM,囁きかわしています。,囁きかわしています。,,"rgb(136, 136, 136)"
テルル,「おい。何がおかしい？」,「おい。何がおかしい？」,images/00005.webp,"rgb(174, 255, 232)"
テルル,「端的に三語で表せ」,「端的に三語で表せ」,images/00005.webp,"rgb(174, 255, 232)"
GM,「ワッ」,「ワッ」,,"rgb(136, 136, 136)"
